active_alerts,alert_description,alert_severity,ap_offline,ap_online,ap_total,auth_failures_1h,client_count,site_health_score,site_id,site_name,ssid_count,timestamp,uplink_quality
0,,none,0,12,12,2,25,89,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,23,85,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,27,96,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,25,97,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,52,95,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,52,89,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,44,93,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,2,44,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,2,15,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,0,17,80,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,30,84,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,3,36,81,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,27,89,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,25,87,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,27,96,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,23,95,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,48,95,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,47,93,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,45,93,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,1,43,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,1,15,88,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,2,16,77,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,30,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,2,36,85,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,27,87,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,24,87,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,25,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,27,97,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,49,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,1,52,91,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,1,23,24,3,48,93,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,1,42,88,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,1,7,8,3,18,93,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,0,17,78,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,34,87,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,33,82,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,22,89,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,24,82,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,24,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,23,96,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,49,92,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,47,92,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,49,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,1,43,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,1,17,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,0,16,80,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,29,84,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,29,85,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,27,87,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,25,86,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,23,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,27,97,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,46,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,1,44,90,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,48,96,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,2,41,84,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,0,18,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,0,15,80,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,2,32,86,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,32,82,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,24,87,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,23,83,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,26,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,22,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,1,51,94,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,1,49,95,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,44,93,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,3,38,88,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,0,17,93,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,2,16,78,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,3,35,82,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,36,79,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,27,90,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,24,85,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,26,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,26,96,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,53,92,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,51,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,48,96,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,2,43,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,2,17,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,16,78,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,34,85,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,32,80,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,26,91,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,26,84,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,25,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,22,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,1,52,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,46,93,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,44,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,3,42,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,18,93,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,15,80,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,2,33,84,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,3,35,85,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,23,90,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,26,83,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,22,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,25,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,48,94,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,1,23,24,3,46,91,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,45,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,0,38,91,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,2,16,90,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,1,18,80,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,31,84,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,32,80,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,24,90,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,24,82,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
1,Network degradation — upstream ISP issue,warning,1,11,12,24,9,73,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,2,10,12,27,9,69,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,2,22,24,24,21,64,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,17,20,62,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,39,18,63,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,3,17,20,22,16,60,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,fair
0,,none,0,8,8,1,18,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,17,82,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,36,83,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,36,83,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,22,88,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,26,86,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
1,Network degradation — upstream ISP issue,warning,1,11,12,27,9,70,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,11,12,36,9,67,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,30,21,68,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,17,19,64,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,3,21,24,27,20,66,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,3,17,20,11,18,56,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,fair
0,,none,0,8,8,2,17,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,18,81,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,2,34,87,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,31,83,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,24,89,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,25,88,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
1,Network degradation — upstream ISP issue,warning,1,11,12,17,9,72,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,2,10,12,28,9,71,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,11,18,64,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,3,21,24,28,21,64,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,30,21,69,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,3,17,20,16,16,59,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,fair
0,,none,0,8,8,2,17,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,16,82,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,34,87,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,2,30,82,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,27,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,25,87,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
1,Network degradation — upstream ISP issue,warning,2,10,12,31,9,70,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,11,12,32,9,67,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,19,21,67,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,36,19,61,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,2,22,24,23,18,68,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,3,17,20,19,15,55,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,fair
0,,none,0,8,8,3,16,93,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,1,15,82,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,34,83,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,35,83,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,22,90,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,26,84,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
1,Network degradation — upstream ISP issue,warning,1,11,12,13,9,70,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,11,12,24,9,72,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,35,18,65,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,3,21,24,36,19,62,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,13,19,65,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,fair
1,Network degradation — upstream ISP issue,warning,2,18,20,12,17,60,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,fair
0,,none,0,8,8,3,18,89,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,16,79,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,36,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,2,31,80,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,26,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,23,84,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,24,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,23,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,44,93,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,46,96,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,45,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,2,38,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,1,18,90,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,1,18,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,36,86,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,34,81,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,26,89,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,26,82,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,26,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,25,96,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,1,23,24,1,48,94,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,44,96,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,50,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,0,42,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,0,15,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,18,79,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,35,85,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,1,32,85,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,26,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,1,11,12,3,26,82,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,26,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,27,98,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,52,92,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,0,49,96,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,48,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,0,41,85,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,15,89,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,2,17,79,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,3,34,84,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,34,83,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,23,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,27,85,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,24,98,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,26,97,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,51,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,1,23,24,2,50,96,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,45,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,2,36,87,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,3,16,89,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,1,7,8,2,15,80,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,3,30,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,0,16,16,3,29,82,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,24,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,26,84,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,1,11,12,3,25,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,27,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
0,,none,0,24,24,1,46,93,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,3,49,92,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-22T12:55:51Z,good
0,,none,0,24,24,2,48,96,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-22T12:55:51Z,good
0,,none,0,20,20,2,44,86,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-22T12:55:51Z,good
0,,none,0,8,8,0,17,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-22T12:55:51Z,good
0,,none,0,8,8,1,16,78,SITE-WH-02,Warehouse — Bang Na,2,2026-05-22T12:55:51Z,good
0,,none,0,16,16,0,35,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-22T12:55:51Z,good
0,,none,1,15,16,2,29,86,SITE-BR-02,Branch — Silom,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,1,26,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,3,25,88,SITE-BR-04,Branch — Ladprao,3,2026-05-22T12:55:51Z,good
0,,none,0,12,12,0,26,98,SITE-DC-01,Data Centre — Wing A,2,2026-05-22T12:55:51Z,good
0,,none,0,12,12,2,26,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-22T12:55:51Z,good
