site_id,site_name,timestamp,site_health_score,ap_total,ap_online,ap_offline,client_count,auth_failures_1h,active_alerts,alert_severity,alert_description,ssid_count,uplink_quality
SITE-BR-03,Branch — Chatuchak,2026-05-02T02:00:00Z,94,12,12,0,26,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T02:00:00Z,89,12,12,0,26,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T02:00:00Z,99,12,11,1,23,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T02:00:00Z,99,12,12,0,26,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T02:00:00Z,99,24,24,0,49,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T02:00:00Z,97,24,24,0,48,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T02:00:00Z,98,24,24,0,51,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T02:00:00Z,90,20,20,0,37,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T02:00:00Z,92,8,8,0,19,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T02:00:00Z,84,8,8,0,19,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T03:00:00Z,88,16,16,0,30,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T03:00:00Z,88,16,16,0,29,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T03:00:00Z,94,12,12,0,26,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T03:00:00Z,90,12,12,0,26,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T03:00:00Z,99,12,12,0,25,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T03:00:00Z,99,12,12,0,26,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T03:00:00Z,96,24,24,0,48,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T03:00:00Z,94,24,24,0,50,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T03:00:00Z,95,24,24,0,50,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T03:00:00Z,93,20,20,0,43,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T03:00:00Z,92,8,8,0,16,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T03:00:00Z,86,8,8,0,13,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T04:00:00Z,90,16,16,0,34,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T04:00:00Z,86,16,16,0,29,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T04:00:00Z,95,12,12,0,27,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T04:00:00Z,87,12,12,0,26,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T04:00:00Z,99,12,12,0,24,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T04:00:00Z,99,12,12,0,24,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T04:00:00Z,96,24,24,0,50,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T04:00:00Z,96,24,24,0,49,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T04:00:00Z,95,24,24,0,46,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T04:00:00Z,91,20,19,1,39,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T04:00:00Z,94,8,7,1,19,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T04:00:00Z,84,8,8,0,16,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T05:00:00Z,88,16,16,0,34,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T05:00:00Z,87,16,16,0,35,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T05:00:00Z,92,12,12,0,21,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T05:00:00Z,89,12,12,0,27,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T05:00:00Z,99,12,12,0,23,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T05:00:00Z,99,12,12,0,21,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T05:00:00Z,98,24,24,0,45,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T05:00:00Z,96,24,24,0,49,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T05:00:00Z,98,24,24,0,46,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T05:00:00Z,93,20,20,0,40,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T05:00:00Z,95,8,8,0,13,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T05:00:00Z,88,8,8,0,19,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T06:00:00Z,90,16,16,0,35,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T06:00:00Z,88,16,16,0,33,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T06:00:00Z,93,12,12,0,27,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T06:00:00Z,91,12,12,0,21,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T06:00:00Z,99,12,12,0,21,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T06:00:00Z,99,12,12,0,22,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T06:00:00Z,97,24,24,0,45,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T06:00:00Z,94,24,24,0,48,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T06:00:00Z,95,24,24,0,48,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T06:00:00Z,94,20,20,0,42,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T06:00:00Z,91,8,8,0,13,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T06:00:00Z,84,8,8,0,15,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T07:00:00Z,88,16,16,0,31,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T07:00:00Z,87,16,16,0,32,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T07:00:00Z,92,12,11,1,23,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T07:00:00Z,89,12,12,0,22,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T07:00:00Z,99,12,12,0,22,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T07:00:00Z,99,12,12,0,26,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T07:00:00Z,96,24,24,0,47,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T07:00:00Z,94,24,24,0,51,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T07:00:00Z,96,24,24,0,46,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T07:00:00Z,91,20,20,0,37,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T07:00:00Z,95,8,8,0,15,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T07:00:00Z,85,8,8,0,18,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T08:00:00Z,92,16,16,0,30,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T08:00:00Z,90,16,16,0,29,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T08:00:00Z,94,12,12,0,24,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T08:00:00Z,88,12,12,0,24,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T08:00:00Z,99,12,12,0,24,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T08:00:00Z,99,12,12,0,27,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T08:00:00Z,99,24,24,0,47,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T08:00:00Z,98,24,24,0,49,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T08:00:00Z,96,24,24,0,51,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T08:00:00Z,92,20,20,0,39,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T08:00:00Z,94,8,8,0,15,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T08:00:00Z,87,8,8,0,15,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T09:00:00Z,92,16,16,0,29,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T09:00:00Z,88,16,16,0,31,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T09:00:00Z,92,12,12,0,22,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T09:00:00Z,90,12,12,0,25,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T09:00:00Z,99,12,12,0,24,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T09:00:00Z,99,12,12,0,24,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T09:00:00Z,97,24,24,0,46,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T09:00:00Z,98,24,24,0,49,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T09:00:00Z,98,24,24,0,51,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T09:00:00Z,94,20,20,0,37,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T09:00:00Z,93,8,8,0,17,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T09:00:00Z,88,8,8,0,16,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T10:00:00Z,91,16,16,0,32,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T10:00:00Z,90,16,16,0,31,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T10:00:00Z,95,12,12,0,24,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T10:00:00Z,87,12,12,0,27,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T10:00:00Z,99,12,12,0,21,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T10:00:00Z,99,12,12,0,22,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T10:00:00Z,98,24,24,0,45,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T10:00:00Z,96,24,24,0,47,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T10:00:00Z,96,24,23,1,46,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T10:00:00Z,94,20,20,0,37,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T10:00:00Z,92,8,8,0,14,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T10:00:00Z,86,8,8,0,16,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T11:00:00Z,92,16,16,0,31,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T11:00:00Z,90,16,16,0,29,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T11:00:00Z,93,12,12,0,25,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T11:00:00Z,88,12,12,0,26,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T11:00:00Z,72,12,10,2,11,13,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-02T11:00:00Z,71,12,10,2,8,32,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T11:00:00Z,70,24,22,2,19,34,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T11:00:00Z,70,24,20,4,16,39,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T11:00:00Z,69,24,23,1,15,17,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T11:00:00Z,62,20,18,2,17,13,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T11:00:00Z,95,8,8,0,16,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T11:00:00Z,86,8,8,0,14,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T12:00:00Z,92,16,16,0,29,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T12:00:00Z,87,16,16,0,29,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T12:00:00Z,92,12,12,0,27,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T12:00:00Z,87,12,12,0,22,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T12:00:00Z,74,12,10,2,10,26,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-02T12:00:00Z,74,12,10,2,9,17,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T12:00:00Z,69,24,22,2,19,35,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T12:00:00Z,68,24,20,4,19,39,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T12:00:00Z,67,24,20,4,18,27,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T12:00:00Z,62,20,17,3,12,17,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T12:00:00Z,95,8,8,0,13,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T12:00:00Z,84,8,8,0,16,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T13:00:00Z,92,16,16,0,33,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T13:00:00Z,87,16,16,0,33,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T13:00:00Z,93,12,12,0,25,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T13:00:00Z,91,12,12,0,23,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T13:00:00Z,75,12,10,2,10,23,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-02T13:00:00Z,74,12,11,1,10,24,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T13:00:00Z,70,24,20,4,19,19,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T13:00:00Z,68,24,20,4,17,18,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T13:00:00Z,71,24,20,4,16,19,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T13:00:00Z,62,20,19,1,11,38,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T13:00:00Z,94,8,8,0,18,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T13:00:00Z,84,8,8,0,13,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T14:00:00Z,92,16,16,0,32,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T14:00:00Z,86,16,16,0,34,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T14:00:00Z,92,12,12,0,24,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T14:00:00Z,88,12,12,0,22,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T14:00:00Z,71,12,11,1,11,31,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-02T14:00:00Z,71,12,11,1,8,11,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T14:00:00Z,68,24,20,4,18,21,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T14:00:00Z,70,24,21,3,15,26,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T14:00:00Z,71,24,22,2,16,31,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T14:00:00Z,62,20,18,2,13,15,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T14:00:00Z,95,8,8,0,18,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T14:00:00Z,86,8,8,0,19,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T15:00:00Z,89,16,15,1,35,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T15:00:00Z,90,16,16,0,29,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T15:00:00Z,92,12,12,0,23,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T15:00:00Z,90,12,12,0,25,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T15:00:00Z,73,12,11,1,6,13,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-02T15:00:00Z,73,12,10,2,5,23,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T15:00:00Z,69,24,22,2,18,23,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T15:00:00Z,70,24,23,1,18,32,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T15:00:00Z,68,24,20,4,19,13,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T15:00:00Z,62,20,18,2,13,17,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T15:00:00Z,92,8,8,0,13,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T15:00:00Z,84,8,8,0,18,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T16:00:00Z,90,16,16,0,30,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T16:00:00Z,86,16,16,0,29,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T16:00:00Z,95,12,12,0,26,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T16:00:00Z,87,12,12,0,21,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T16:00:00Z,99,12,12,0,25,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T16:00:00Z,98,12,12,0,24,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T16:00:00Z,96,24,24,0,48,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T16:00:00Z,95,24,24,0,50,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T16:00:00Z,98,24,24,0,48,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T16:00:00Z,90,20,20,0,43,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T16:00:00Z,93,8,8,0,19,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T16:00:00Z,86,8,8,0,14,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T17:00:00Z,88,16,16,0,32,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T17:00:00Z,86,16,16,0,32,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T17:00:00Z,95,12,12,0,26,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T17:00:00Z,88,12,12,0,26,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T17:00:00Z,99,12,12,0,26,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T17:00:00Z,99,12,12,0,22,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T17:00:00Z,97,24,24,0,49,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T17:00:00Z,98,24,24,0,48,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T17:00:00Z,98,24,24,0,45,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T17:00:00Z,91,20,20,0,42,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T17:00:00Z,95,8,8,0,14,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T17:00:00Z,87,8,8,0,13,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T18:00:00Z,92,16,16,0,34,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T18:00:00Z,88,16,16,0,33,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T18:00:00Z,94,12,12,0,26,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T18:00:00Z,89,12,12,0,24,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T18:00:00Z,99,12,12,0,27,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T18:00:00Z,98,12,12,0,26,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T18:00:00Z,99,24,24,0,47,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T18:00:00Z,94,24,24,0,48,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T18:00:00Z,95,24,24,0,49,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T18:00:00Z,94,20,20,0,37,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T18:00:00Z,95,8,8,0,18,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T18:00:00Z,84,8,8,0,19,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T19:00:00Z,88,16,16,0,33,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T19:00:00Z,87,16,16,0,35,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T19:00:00Z,96,12,12,0,24,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T19:00:00Z,88,12,12,0,25,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T19:00:00Z,99,12,12,0,22,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T19:00:00Z,99,12,12,0,22,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T19:00:00Z,96,24,24,0,45,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T19:00:00Z,95,24,24,0,50,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T19:00:00Z,97,24,24,0,50,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T19:00:00Z,93,20,20,0,37,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T19:00:00Z,95,8,8,0,16,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T19:00:00Z,88,8,7,1,16,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T20:00:00Z,90,16,16,0,35,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T20:00:00Z,88,16,15,1,32,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T20:00:00Z,95,12,12,0,23,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T20:00:00Z,87,12,12,0,24,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T20:00:00Z,99,12,12,0,27,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T20:00:00Z,99,12,12,0,23,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T20:00:00Z,99,24,24,0,45,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T20:00:00Z,94,24,24,0,50,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T20:00:00Z,98,24,24,0,49,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T20:00:00Z,92,20,20,0,43,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T20:00:00Z,95,8,8,0,18,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T20:00:00Z,88,8,8,0,15,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T21:00:00Z,89,16,16,0,29,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T21:00:00Z,87,16,16,0,33,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T21:00:00Z,96,12,12,0,27,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T21:00:00Z,89,12,12,0,25,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T21:00:00Z,99,12,12,0,23,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T21:00:00Z,99,12,12,0,24,3,0,none,,2,good
