site_id,site_name,timestamp,site_health_score,ap_total,ap_online,ap_offline,client_count,auth_failures_1h,active_alerts,alert_severity,alert_description,ssid_count,uplink_quality
SITE-BR-03,Branch — Chatuchak,2026-05-13T05:00:00Z,94,12,12,0,8,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T05:00:00Z,89,12,12,0,8,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T05:00:00Z,99,12,11,1,5,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T05:00:00Z,99,12,12,0,8,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T05:00:00Z,99,24,24,0,13,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T05:00:00Z,97,24,24,0,12,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T05:00:00Z,98,24,24,0,15,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T05:00:00Z,90,20,20,0,7,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T05:00:00Z,92,8,8,0,7,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T05:00:00Z,84,8,8,0,7,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T06:00:00Z,88,16,16,0,6,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T06:00:00Z,88,16,16,0,5,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T06:00:00Z,94,12,12,0,8,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T06:00:00Z,90,12,12,0,8,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T06:00:00Z,99,12,12,0,7,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T06:00:00Z,99,12,12,0,8,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T06:00:00Z,96,24,24,0,12,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T06:00:00Z,94,24,24,0,14,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T06:00:00Z,95,24,24,0,14,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T06:00:00Z,93,20,20,0,13,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T06:00:00Z,92,8,8,0,4,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T06:00:00Z,86,8,8,0,1,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T07:00:00Z,90,16,16,0,98,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T07:00:00Z,86,16,16,0,93,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T07:00:00Z,95,12,12,0,75,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T07:00:00Z,87,12,12,0,74,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T07:00:00Z,99,12,12,0,72,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T07:00:00Z,99,12,12,0,72,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T07:00:00Z,96,24,24,0,146,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T07:00:00Z,96,24,24,0,145,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T07:00:00Z,95,24,24,0,142,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T07:00:00Z,91,20,19,1,119,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T07:00:00Z,94,8,7,1,51,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T07:00:00Z,84,8,8,0,48,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T08:00:00Z,88,16,16,0,162,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T08:00:00Z,87,16,16,0,163,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T08:00:00Z,92,12,12,0,117,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T08:00:00Z,89,12,12,0,123,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T08:00:00Z,99,12,12,0,119,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T08:00:00Z,99,12,12,0,117,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T08:00:00Z,98,24,24,0,237,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T08:00:00Z,96,24,24,0,241,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T08:00:00Z,98,24,24,0,238,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T08:00:00Z,93,20,20,0,200,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T08:00:00Z,95,8,8,0,77,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T08:00:00Z,88,8,8,0,83,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T09:00:00Z,90,16,16,0,163,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T09:00:00Z,88,16,16,0,161,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T09:00:00Z,93,12,12,0,123,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T09:00:00Z,91,12,12,0,117,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T09:00:00Z,99,12,12,0,117,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T09:00:00Z,99,12,12,0,118,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T09:00:00Z,97,24,24,0,237,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T09:00:00Z,94,24,24,0,240,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T09:00:00Z,95,24,24,0,240,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T09:00:00Z,94,20,20,0,202,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T09:00:00Z,91,8,8,0,77,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T09:00:00Z,84,8,8,0,79,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T10:00:00Z,88,16,16,0,159,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T10:00:00Z,87,16,16,0,160,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T10:00:00Z,92,12,11,1,119,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T10:00:00Z,89,12,12,0,118,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T10:00:00Z,99,12,12,0,118,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T10:00:00Z,99,12,12,0,122,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T10:00:00Z,96,24,24,0,239,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T10:00:00Z,94,24,24,0,243,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T10:00:00Z,96,24,24,0,238,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T10:00:00Z,91,20,20,0,197,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T10:00:00Z,95,8,8,0,79,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T10:00:00Z,85,8,8,0,82,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T11:00:00Z,92,16,16,0,158,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T11:00:00Z,90,16,16,0,157,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T11:00:00Z,94,12,12,0,120,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T11:00:00Z,88,12,12,0,120,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T11:00:00Z,99,12,12,0,120,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T11:00:00Z,99,12,12,0,123,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T11:00:00Z,99,24,24,0,239,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T11:00:00Z,98,24,24,0,241,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T11:00:00Z,96,24,24,0,243,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T11:00:00Z,92,20,20,0,199,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T11:00:00Z,94,8,8,0,79,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T11:00:00Z,87,8,8,0,79,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T12:00:00Z,92,16,16,0,157,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T12:00:00Z,88,16,16,0,159,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T12:00:00Z,92,12,12,0,118,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T12:00:00Z,90,12,12,0,121,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T12:00:00Z,99,12,12,0,120,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T12:00:00Z,99,12,12,0,120,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T12:00:00Z,97,24,24,0,238,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T12:00:00Z,98,24,24,0,241,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T12:00:00Z,98,24,24,0,243,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T12:00:00Z,94,20,20,0,197,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T12:00:00Z,93,8,8,0,81,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T12:00:00Z,88,8,8,0,80,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T13:00:00Z,91,16,16,0,160,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T13:00:00Z,90,16,16,0,159,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T13:00:00Z,95,12,12,0,120,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T13:00:00Z,87,12,12,0,123,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T13:00:00Z,99,12,12,0,117,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T13:00:00Z,99,12,12,0,118,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T13:00:00Z,98,24,24,0,237,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T13:00:00Z,96,24,24,0,239,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T13:00:00Z,96,24,23,1,238,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T13:00:00Z,94,20,20,0,197,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T13:00:00Z,92,8,8,0,78,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T13:00:00Z,86,8,8,0,80,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T14:00:00Z,92,16,16,0,159,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T14:00:00Z,90,16,16,0,157,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T14:00:00Z,93,12,12,0,121,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T14:00:00Z,88,12,12,0,122,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T14:00:00Z,72,12,10,2,45,13,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-13T14:00:00Z,71,12,10,2,42,32,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T14:00:00Z,70,24,22,2,87,34,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T14:00:00Z,70,24,20,4,84,39,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T14:00:00Z,69,24,23,1,83,17,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T14:00:00Z,62,20,18,2,73,13,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T14:00:00Z,95,8,8,0,80,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T14:00:00Z,86,8,8,0,78,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T15:00:00Z,92,16,16,0,157,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T15:00:00Z,87,16,16,0,157,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T15:00:00Z,92,12,12,0,123,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T15:00:00Z,87,12,12,0,118,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T15:00:00Z,74,12,10,2,44,26,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-13T15:00:00Z,74,12,10,2,43,17,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T15:00:00Z,69,24,22,2,87,35,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T15:00:00Z,68,24,20,4,87,39,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T15:00:00Z,67,24,20,4,86,27,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T15:00:00Z,62,20,17,3,68,17,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T15:00:00Z,95,8,8,0,77,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T15:00:00Z,84,8,8,0,80,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T16:00:00Z,92,16,16,0,161,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T16:00:00Z,87,16,16,0,161,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T16:00:00Z,93,12,12,0,121,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T16:00:00Z,91,12,12,0,119,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T16:00:00Z,75,12,10,2,44,23,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-13T16:00:00Z,74,12,11,1,44,24,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T16:00:00Z,70,24,20,4,87,19,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T16:00:00Z,68,24,20,4,85,18,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T16:00:00Z,71,24,20,4,84,19,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T16:00:00Z,62,20,19,1,67,38,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T16:00:00Z,94,8,8,0,82,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T16:00:00Z,84,8,8,0,77,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T17:00:00Z,92,16,16,0,160,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T17:00:00Z,86,16,16,0,162,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T17:00:00Z,92,12,12,0,120,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T17:00:00Z,88,12,12,0,118,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T17:00:00Z,71,12,11,1,45,31,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-13T17:00:00Z,71,12,11,1,42,11,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T17:00:00Z,68,24,20,4,86,21,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T17:00:00Z,70,24,21,3,83,26,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T17:00:00Z,71,24,22,2,84,31,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T17:00:00Z,62,20,18,2,69,15,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T17:00:00Z,95,8,8,0,82,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T17:00:00Z,86,8,8,0,83,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T18:00:00Z,89,16,15,1,163,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T18:00:00Z,90,16,16,0,157,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T18:00:00Z,92,12,12,0,119,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T18:00:00Z,90,12,12,0,121,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T18:00:00Z,73,12,11,1,40,13,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-DC-02,Data Centre — Wing B,2026-05-13T18:00:00Z,73,12,10,2,39,23,1,warning,Network degradation — upstream ISP issue,2,fair
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T18:00:00Z,69,24,22,2,86,23,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T18:00:00Z,70,24,23,1,86,32,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T18:00:00Z,68,24,20,4,87,13,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T18:00:00Z,62,20,18,2,69,17,1,warning,Network degradation — upstream ISP issue,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T18:00:00Z,92,8,8,0,77,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T18:00:00Z,84,8,8,0,82,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T19:00:00Z,90,16,16,0,94,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T19:00:00Z,86,16,16,0,93,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T19:00:00Z,95,12,12,0,74,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T19:00:00Z,87,12,12,0,69,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T19:00:00Z,99,12,12,0,73,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T19:00:00Z,98,12,12,0,72,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T19:00:00Z,96,24,24,0,144,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T19:00:00Z,95,24,24,0,146,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T19:00:00Z,98,24,24,0,144,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T19:00:00Z,90,20,20,0,123,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T19:00:00Z,93,8,8,0,51,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T19:00:00Z,86,8,8,0,46,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T20:00:00Z,88,16,16,0,96,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T20:00:00Z,86,16,16,0,96,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T20:00:00Z,95,12,12,0,74,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T20:00:00Z,88,12,12,0,74,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T20:00:00Z,99,12,12,0,74,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T20:00:00Z,99,12,12,0,70,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T20:00:00Z,97,24,24,0,145,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T20:00:00Z,98,24,24,0,144,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T20:00:00Z,98,24,24,0,141,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T20:00:00Z,91,20,20,0,122,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T20:00:00Z,95,8,8,0,46,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T20:00:00Z,87,8,8,0,45,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T21:00:00Z,92,16,16,0,10,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T21:00:00Z,88,16,16,0,9,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T21:00:00Z,94,12,12,0,8,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T21:00:00Z,89,12,12,0,6,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T21:00:00Z,99,12,12,0,9,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T21:00:00Z,98,12,12,0,8,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T21:00:00Z,99,24,24,0,11,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T21:00:00Z,94,24,24,0,12,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T21:00:00Z,95,24,24,0,13,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T21:00:00Z,94,20,20,0,7,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T21:00:00Z,95,8,8,0,6,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T21:00:00Z,84,8,8,0,7,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T22:00:00Z,88,16,16,0,9,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T22:00:00Z,87,16,16,0,11,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T22:00:00Z,96,12,12,0,6,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T22:00:00Z,88,12,12,0,7,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T22:00:00Z,99,12,12,0,4,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T22:00:00Z,99,12,12,0,4,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T22:00:00Z,96,24,24,0,9,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T22:00:00Z,95,24,24,0,14,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T22:00:00Z,97,24,24,0,14,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T22:00:00Z,93,20,20,0,7,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T22:00:00Z,95,8,8,0,4,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T22:00:00Z,88,8,7,1,4,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-13T23:00:00Z,90,16,16,0,11,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-13T23:00:00Z,88,16,15,1,8,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-13T23:00:00Z,95,12,12,0,5,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-13T23:00:00Z,87,12,12,0,6,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-13T23:00:00Z,99,12,12,0,9,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-13T23:00:00Z,99,12,12,0,5,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-13T23:00:00Z,99,24,24,0,9,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-13T23:00:00Z,94,24,24,0,14,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-13T23:00:00Z,98,24,24,0,13,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-13T23:00:00Z,92,20,20,0,13,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-13T23:00:00Z,95,8,8,0,6,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-13T23:00:00Z,88,8,8,0,3,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T00:00:00Z,89,16,16,0,5,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T00:00:00Z,87,16,16,0,9,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T00:00:00Z,96,12,12,0,9,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T00:00:00Z,89,12,12,0,7,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T00:00:00Z,99,12,12,0,5,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T00:00:00Z,99,12,12,0,6,3,0,none,,2,good
