site_id,site_name,timestamp,site_health_score,ap_total,ap_online,ap_offline,client_count,auth_failures_1h,active_alerts,alert_severity,alert_description,ssid_count,uplink_quality
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-14T17:00:00Z,92,24,23,1,192,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-14T17:00:00Z,80,24,23,1,192,2,1,info,Routine maintenance window active,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-14T17:00:00Z,63,24,20,4,129,16,1,warning,AP 03-04 offline — auto-recovery in progress,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-14T17:00:00Z,81,20,19,1,160,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-14T17:00:00Z,67,8,6,2,38,18,1,warning,AP 01-02 offline — auto-recovery in progress,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-14T17:00:00Z,74,8,7,1,80,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-14T18:00:00Z,70,16,16,0,176,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-04-14T18:00:00Z,24,16,12,4,105,11,1,warning,AP 02-04 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-14T18:00:00Z,82,12,11,1,108,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-14T18:00:00Z,80,12,12,0,156,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-14T18:00:00Z,95,12,11,1,120,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-14T18:00:00Z,93,12,12,0,120,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-14T18:00:00Z,85,24,23,1,216,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-14T18:00:00Z,90,24,24,0,192,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-14T18:00:00Z,65,24,20,4,201,23,1,warning,AP 03-04 offline — auto-recovery in progress,4,poor
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-14T18:00:00Z,71,20,20,0,280,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-14T18:00:00Z,91,8,8,0,104,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-14T18:00:00Z,78,8,8,0,80,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-14T19:00:00Z,68,16,15,1,32,3,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-14T19:00:00Z,68,16,16,0,16,3,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-14T19:00:00Z,77,12,11,1,12,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-14T19:00:00Z,73,12,11,1,36,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-14T19:00:00Z,96,12,11,1,48,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-14T19:00:00Z,95,12,12,0,12,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-14T19:00:00Z,92,24,23,1,96,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-14T19:00:00Z,87,24,24,0,72,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-14T19:00:00Z,69,24,18,6,57,7,1,critical,Multiple APs offline — power issue suspected,4,fair
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-14T19:00:00Z,79,20,19,1,20,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-14T19:00:00Z,83,8,7,1,32,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-14T19:00:00Z,78,8,8,0,8,1,1,info,Routine maintenance window active,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-14T20:00:00Z,75,16,16,0,16,3,1,info,Routine maintenance window active,3,good
SITE-BR-02,Branch — Silom,2026-04-14T20:00:00Z,64,16,15,1,16,1,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-14T20:00:00Z,55,12,9,3,14,8,1,warning,AP 03-03 offline — auto-recovery in progress,3,poor
SITE-BR-04,Branch — Ladprao,2026-04-14T20:00:00Z,75,12,11,1,12,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-14T20:00:00Z,96,12,11,1,12,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-14T20:00:00Z,93,12,11,1,12,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-14T20:00:00Z,92,24,23,1,48,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-14T20:00:00Z,86,24,23,1,72,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-14T20:00:00Z,77,24,22,2,57,13,1,warning,AP 03-02 offline — auto-recovery in progress,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-14T20:00:00Z,71,20,19,1,80,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-14T20:00:00Z,91,8,7,1,8,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-14T20:00:00Z,77,8,7,1,8,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-14T21:00:00Z,63,16,16,0,16,2,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-14T21:00:00Z,56,16,15,1,48,3,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-14T21:00:00Z,57,12,9,3,14,14,1,warning,AP 03-03 offline — auto-recovery in progress,3,fair
SITE-BR-04,Branch — Ladprao,2026-04-14T21:00:00Z,75,12,11,1,12,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-14T21:00:00Z,94,12,11,1,24,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-14T21:00:00Z,96,12,11,1,12,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-14T21:00:00Z,87,24,23,1,96,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-14T21:00:00Z,90,24,23,1,24,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-14T21:00:00Z,66,24,18,6,57,8,1,critical,Multiple APs offline — power issue suspected,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-14T21:00:00Z,77,20,19,1,40,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-14T21:00:00Z,84,8,7,1,32,3,1,info,Routine maintenance window active,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-14T21:00:00Z,69,8,7,1,32,2,1,warning,AP 02-01 offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-14T22:00:00Z,62,16,15,1,32,0,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-14T22:00:00Z,63,16,16,0,32,2,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-14T22:00:00Z,78,12,12,0,24,3,1,info,Routine maintenance window active,3,good
SITE-BR-04,Branch — Ladprao,2026-04-14T22:00:00Z,76,12,11,1,12,2,1,info,Routine maintenance window active,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-14T22:00:00Z,94,12,12,0,12,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-14T22:00:00Z,94,12,11,1,48,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-14T22:00:00Z,85,24,23,1,48,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-14T22:00:00Z,90,24,23,1,72,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-14T22:00:00Z,61,24,19,5,14,18,1,warning,AP 03-05 offline — auto-recovery in progress,4,poor
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-14T22:00:00Z,80,20,19,1,40,1,1,info,Routine maintenance window active,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-14T22:00:00Z,89,8,8,0,24,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-14T22:00:00Z,66,8,8,0,24,3,1,warning,AP offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-14T23:00:00Z,74,16,15,1,32,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-04-14T23:00:00Z,56,16,15,1,32,3,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-14T23:00:00Z,78,12,11,1,24,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-14T23:00:00Z,76,12,11,1,12,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-14T23:00:00Z,98,12,11,1,24,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-14T23:00:00Z,92,12,12,0,12,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-14T23:00:00Z,92,24,24,0,48,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-14T23:00:00Z,90,24,24,0,72,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-14T23:00:00Z,89,24,24,0,96,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-14T23:00:00Z,59,20,17,3,36,9,1,warning,AP 04-03 offline — auto-recovery in progress,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-04-14T23:00:00Z,87,8,7,1,24,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-14T23:00:00Z,78,8,7,1,32,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T00:00:00Z,78,16,15,1,64,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-04-15T00:00:00Z,50,16,15,1,48,1,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T00:00:00Z,82,12,12,0,48,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T00:00:00Z,84,12,11,1,24,2,1,info,Routine maintenance window active,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T00:00:00Z,98,12,11,1,24,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T00:00:00Z,96,12,12,0,36,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T00:00:00Z,86,24,24,0,24,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T00:00:00Z,82,24,23,1,72,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T00:00:00Z,87,24,24,0,48,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T00:00:00Z,46,20,16,4,24,15,1,warning,AP 04-04 offline — auto-recovery in progress,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T00:00:00Z,83,8,7,1,8,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T00:00:00Z,71,8,8,0,32,0,1,info,Routine maintenance window active,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T01:00:00Z,64,16,16,0,16,3,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-15T01:00:00Z,57,16,15,1,64,0,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T01:00:00Z,79,12,12,0,24,3,1,info,Routine maintenance window active,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T01:00:00Z,84,12,11,1,48,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T01:00:00Z,98,12,11,1,24,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T01:00:00Z,93,12,12,0,12,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T01:00:00Z,92,24,23,1,96,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T01:00:00Z,81,24,23,1,96,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T01:00:00Z,89,24,23,1,72,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T01:00:00Z,55,20,16,4,36,5,1,warning,AP 04-04 offline — auto-recovery in progress,4,poor
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T01:00:00Z,88,8,7,1,24,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T01:00:00Z,73,8,7,1,8,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T02:00:00Z,77,16,16,0,48,2,1,info,Routine maintenance window active,3,good
SITE-BR-02,Branch — Silom,2026-04-15T02:00:00Z,33,16,12,4,19,21,1,critical,Multiple APs offline — power issue suspected,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T02:00:00Z,86,12,11,1,24,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T02:00:00Z,64,12,10,2,14,16,1,warning,AP 04-02 offline — auto-recovery in progress,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T02:00:00Z,94,12,11,1,36,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T02:00:00Z,96,12,12,0,24,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T02:00:00Z,90,24,23,1,24,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T02:00:00Z,90,24,24,0,96,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T02:00:00Z,90,24,23,1,48,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T02:00:00Z,43,20,15,5,48,19,1,warning,AP 04-05 offline — auto-recovery in progress,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T02:00:00Z,89,8,8,0,32,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T02:00:00Z,74,8,8,0,8,2,1,info,Routine maintenance window active,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T03:00:00Z,63,16,16,0,48,2,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-15T03:00:00Z,34,16,12,4,9,15,1,warning,AP 02-04 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T03:00:00Z,86,12,12,0,36,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T03:00:00Z,56,12,10,2,28,13,1,warning,AP 04-02 offline — auto-recovery in progress,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T03:00:00Z,98,12,12,0,24,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T03:00:00Z,95,12,12,0,24,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T03:00:00Z,89,24,23,1,96,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T03:00:00Z,61,24,20,4,57,13,1,warning,AP 02-04 offline — auto-recovery in progress,4,poor
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T03:00:00Z,93,24,24,0,24,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T03:00:00Z,59,20,17,3,48,6,1,warning,AP 04-03 offline — auto-recovery in progress,4,poor
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T03:00:00Z,89,8,8,0,32,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T03:00:00Z,71,8,7,1,8,0,1,info,Routine maintenance window active,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T04:00:00Z,50,16,14,2,9,14,1,warning,AP 01-02 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-15T04:00:00Z,45,16,14,2,28,17,1,warning,AP 02-02 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T04:00:00Z,77,12,11,1,24,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T04:00:00Z,55,12,9,3,21,15,1,warning,AP 04-03 offline — auto-recovery in progress,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T04:00:00Z,98,12,12,0,48,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T04:00:00Z,96,12,12,0,48,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T04:00:00Z,92,24,24,0,96,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T04:00:00Z,65,24,20,4,28,12,1,warning,AP 02-04 offline — auto-recovery in progress,4,fair
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T04:00:00Z,90,24,23,1,24,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T04:00:00Z,53,20,16,4,24,13,1,critical,Multiple APs offline — power issue suspected,4,fair
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T04:00:00Z,89,8,8,0,32,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T04:00:00Z,76,8,7,1,32,3,1,info,Routine maintenance window active,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T05:00:00Z,39,16,13,3,9,14,1,warning,AP 01-03 offline — auto-recovery in progress,3,fair
SITE-BR-02,Branch — Silom,2026-04-15T05:00:00Z,31,16,13,3,19,18,1,warning,AP 02-03 offline — auto-recovery in progress,3,poor
SITE-BR-03,Branch — Chatuchak,2026-04-15T05:00:00Z,84,12,12,0,24,3,1,info,Routine maintenance window active,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T05:00:00Z,49,12,9,3,21,7,1,warning,AP 04-03 offline — auto-recovery in progress,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T05:00:00Z,97,12,12,0,12,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T05:00:00Z,96,12,11,1,24,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T05:00:00Z,91,24,24,0,96,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T05:00:00Z,71,24,19,5,43,20,1,critical,Multiple APs offline — power issue suspected,4,poor
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T05:00:00Z,87,24,23,1,96,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T05:00:00Z,78,20,19,1,20,3,1,info,Routine maintenance window active,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T05:00:00Z,89,8,8,0,8,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T05:00:00Z,77,8,7,1,16,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T06:00:00Z,39,16,13,3,9,22,1,critical,Multiple APs offline — power issue suspected,3,good
SITE-BR-02,Branch — Silom,2026-04-15T06:00:00Z,38,16,14,2,28,15,1,warning,AP 02-02 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T06:00:00Z,82,12,11,1,48,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T06:00:00Z,53,12,10,2,7,22,1,warning,AP 04-02 offline — auto-recovery in progress,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T06:00:00Z,94,12,12,0,36,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T06:00:00Z,93,12,11,1,48,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T06:00:00Z,90,24,24,0,96,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T06:00:00Z,61,24,20,4,57,17,1,critical,Multiple APs offline — power issue suspected,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T06:00:00Z,93,24,24,0,24,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T06:00:00Z,75,20,20,0,20,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T06:00:00Z,89,8,7,1,16,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T06:00:00Z,79,8,8,0,16,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T07:00:00Z,61,16,14,2,28,15,1,critical,Multiple APs offline — power issue suspected,3,fair
SITE-BR-02,Branch — Silom,2026-04-15T07:00:00Z,42,16,12,4,28,17,1,warning,AP 02-04 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T07:00:00Z,85,12,11,1,48,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T07:00:00Z,59,12,9,3,28,17,1,warning,AP 04-03 offline — auto-recovery in progress,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T07:00:00Z,97,12,12,0,12,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T07:00:00Z,96,12,12,0,24,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T07:00:00Z,92,24,24,0,96,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T07:00:00Z,87,24,23,1,96,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T07:00:00Z,93,24,23,1,72,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T07:00:00Z,72,20,19,1,60,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T07:00:00Z,84,8,8,0,32,0,1,info,Routine maintenance window active,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T07:00:00Z,69,8,8,0,16,2,1,warning,AP offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T08:00:00Z,39,16,12,4,134,13,1,warning,AP 01-04 offline — auto-recovery in progress,3,fair
SITE-BR-02,Branch — Silom,2026-04-15T08:00:00Z,33,16,13,3,86,22,1,warning,AP 02-03 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T08:00:00Z,83,12,12,0,108,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T08:00:00Z,83,12,12,0,156,3,1,info,Routine maintenance window active,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T08:00:00Z,98,12,11,1,168,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T08:00:00Z,95,12,11,1,156,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T08:00:00Z,90,24,24,0,336,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T08:00:00Z,83,24,24,0,336,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T08:00:00Z,92,24,23,1,288,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T08:00:00Z,69,20,19,1,240,3,1,warning,AP 04-01 offline — auto-recovery in progress,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T08:00:00Z,85,8,8,0,96,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T08:00:00Z,71,8,8,0,96,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T09:00:00Z,62,16,15,1,192,0,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-15T09:00:00Z,41,16,14,2,86,7,1,warning,AP 02-02 offline — auto-recovery in progress,3,poor
SITE-BR-03,Branch — Chatuchak,2026-04-15T09:00:00Z,80,12,11,1,108,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T09:00:00Z,77,12,12,0,156,0,1,info,Routine maintenance window active,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T09:00:00Z,98,12,12,0,132,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T09:00:00Z,95,12,11,1,120,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T09:00:00Z,88,24,23,1,240,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T09:00:00Z,85,24,24,0,312,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T09:00:00Z,93,24,23,1,192,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T09:00:00Z,74,20,20,0,220,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T09:00:00Z,83,8,8,0,88,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T09:00:00Z,69,8,8,0,64,2,1,warning,AP offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T10:00:00Z,66,16,16,0,144,0,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-15T10:00:00Z,38,16,12,4,105,11,1,warning,AP 02-04 offline — auto-recovery in progress,3,poor
SITE-BR-03,Branch — Chatuchak,2026-04-15T10:00:00Z,86,12,12,0,168,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T10:00:00Z,74,12,12,0,108,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T10:00:00Z,94,12,11,1,132,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T10:00:00Z,94,12,12,0,168,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T10:00:00Z,89,24,23,1,240,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-15T10:00:00Z,82,24,23,1,264,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-15T10:00:00Z,93,24,23,1,192,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-15T10:00:00Z,79,20,19,1,180,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-15T10:00:00Z,86,8,7,1,72,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-15T10:00:00Z,70,8,7,1,112,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-15T11:00:00Z,65,16,15,1,192,1,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-15T11:00:00Z,67,16,15,1,176,3,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-15T11:00:00Z,78,12,12,0,168,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-15T11:00:00Z,80,12,11,1,96,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-15T11:00:00Z,96,12,11,1,132,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-15T11:00:00Z,94,12,11,1,144,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-15T11:00:00Z,85,24,23,1,192,0,0,none,,4,good
