active_alerts,alert_description,alert_severity,ap_offline,ap_online,ap_total,auth_failures_1h,client_count,site_health_score,site_id,site_name,ssid_count,timestamp,uplink_quality
0,,none,0,12,12,1,8,94,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T06:00:00Z,good
0,,none,0,12,12,3,8,89,SITE-BR-04,Branch — Ladprao,3,2026-05-17T06:00:00Z,good
0,,none,1,11,12,0,5,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T06:00:00Z,good
0,,none,0,12,12,1,8,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T06:00:00Z,good
0,,none,0,24,24,3,13,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T06:00:00Z,good
0,,none,0,24,24,0,12,97,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T06:00:00Z,good
0,,none,0,24,24,2,15,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T06:00:00Z,good
0,,none,0,20,20,0,7,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T06:00:00Z,good
0,,none,0,8,8,1,7,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T06:00:00Z,good
0,,none,0,8,8,1,7,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T06:00:00Z,good
0,,none,0,16,16,2,6,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T07:00:00Z,good
0,,none,0,16,16,1,5,88,SITE-BR-02,Branch — Silom,3,2026-05-17T07:00:00Z,good
0,,none,0,12,12,3,8,94,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T07:00:00Z,good
0,,none,0,12,12,3,8,90,SITE-BR-04,Branch — Ladprao,3,2026-05-17T07:00:00Z,good
0,,none,0,12,12,3,7,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T07:00:00Z,good
0,,none,0,12,12,3,8,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T07:00:00Z,good
0,,none,0,24,24,2,12,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T07:00:00Z,good
0,,none,0,24,24,2,14,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T07:00:00Z,good
0,,none,0,24,24,1,14,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T07:00:00Z,good
0,,none,0,20,20,0,13,93,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T07:00:00Z,good
0,,none,0,8,8,0,4,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T07:00:00Z,good
0,,none,0,8,8,1,1,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T07:00:00Z,good
0,,none,0,16,16,2,98,90,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T08:00:00Z,good
0,,none,0,16,16,1,93,86,SITE-BR-02,Branch — Silom,3,2026-05-17T08:00:00Z,good
0,,none,0,12,12,2,75,95,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T08:00:00Z,good
0,,none,0,12,12,3,74,87,SITE-BR-04,Branch — Ladprao,3,2026-05-17T08:00:00Z,good
0,,none,0,12,12,1,72,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T08:00:00Z,good
0,,none,0,12,12,1,72,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T08:00:00Z,good
0,,none,0,24,24,1,146,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T08:00:00Z,good
0,,none,0,24,24,2,145,96,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T08:00:00Z,good
0,,none,0,24,24,1,142,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T08:00:00Z,good
0,,none,1,19,20,3,119,91,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T08:00:00Z,good
0,,none,1,7,8,2,51,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T08:00:00Z,good
0,,none,0,8,8,1,48,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T08:00:00Z,good
0,,none,0,16,16,2,162,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T09:00:00Z,good
0,,none,0,16,16,2,163,87,SITE-BR-02,Branch — Silom,3,2026-05-17T09:00:00Z,good
0,,none,0,12,12,0,117,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T09:00:00Z,good
0,,none,0,12,12,2,123,89,SITE-BR-04,Branch — Ladprao,3,2026-05-17T09:00:00Z,good
0,,none,0,12,12,2,119,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T09:00:00Z,good
0,,none,0,12,12,1,117,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T09:00:00Z,good
0,,none,0,24,24,1,237,98,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T09:00:00Z,good
0,,none,0,24,24,3,241,96,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T09:00:00Z,good
0,,none,0,24,24,3,238,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T09:00:00Z,good
0,,none,0,20,20,3,200,93,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T09:00:00Z,good
0,,none,0,8,8,3,77,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T09:00:00Z,good
0,,none,0,8,8,2,83,88,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T09:00:00Z,good
0,,none,0,16,16,0,163,90,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T10:00:00Z,good
0,,none,0,16,16,0,161,88,SITE-BR-02,Branch — Silom,3,2026-05-17T10:00:00Z,good
0,,none,0,12,12,0,123,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T10:00:00Z,good
0,,none,0,12,12,2,117,91,SITE-BR-04,Branch — Ladprao,3,2026-05-17T10:00:00Z,good
0,,none,0,12,12,2,117,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T10:00:00Z,good
0,,none,0,12,12,1,118,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T10:00:00Z,good
0,,none,0,24,24,1,237,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T10:00:00Z,good
0,,none,0,24,24,1,240,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T10:00:00Z,good
0,,none,0,24,24,0,240,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T10:00:00Z,good
0,,none,0,20,20,2,202,94,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T10:00:00Z,good
0,,none,0,8,8,3,77,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T10:00:00Z,good
0,,none,0,8,8,3,79,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T10:00:00Z,good
0,,none,0,16,16,1,159,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T11:00:00Z,good
0,,none,0,16,16,1,160,87,SITE-BR-02,Branch — Silom,3,2026-05-17T11:00:00Z,good
0,,none,1,11,12,0,119,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T11:00:00Z,good
0,,none,0,12,12,2,118,89,SITE-BR-04,Branch — Ladprao,3,2026-05-17T11:00:00Z,good
0,,none,0,12,12,3,118,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T11:00:00Z,good
0,,none,0,12,12,0,122,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T11:00:00Z,good
0,,none,0,24,24,0,239,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T11:00:00Z,good
0,,none,0,24,24,3,243,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T11:00:00Z,good
0,,none,0,24,24,2,238,96,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T11:00:00Z,good
0,,none,0,20,20,2,197,91,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T11:00:00Z,good
0,,none,0,8,8,0,79,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T11:00:00Z,good
0,,none,0,8,8,1,82,85,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T11:00:00Z,good
0,,none,0,16,16,2,158,92,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T12:00:00Z,good
0,,none,0,16,16,3,157,90,SITE-BR-02,Branch — Silom,3,2026-05-17T12:00:00Z,good
0,,none,0,12,12,0,120,94,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T12:00:00Z,good
0,,none,0,12,12,1,120,88,SITE-BR-04,Branch — Ladprao,3,2026-05-17T12:00:00Z,good
0,,none,0,12,12,3,120,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T12:00:00Z,good
0,,none,0,12,12,2,123,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T12:00:00Z,good
0,,none,0,24,24,1,239,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T12:00:00Z,good
0,,none,0,24,24,0,241,98,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T12:00:00Z,good
0,,none,0,24,24,3,243,96,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T12:00:00Z,good
0,,none,0,20,20,2,199,92,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T12:00:00Z,good
0,,none,0,8,8,2,79,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T12:00:00Z,good
0,,none,0,8,8,2,79,87,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T12:00:00Z,good
0,,none,0,16,16,1,157,92,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T13:00:00Z,good
0,,none,0,16,16,1,159,88,SITE-BR-02,Branch — Silom,3,2026-05-17T13:00:00Z,good
0,,none,0,12,12,1,118,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T13:00:00Z,good
0,,none,0,12,12,2,121,90,SITE-BR-04,Branch — Ladprao,3,2026-05-17T13:00:00Z,good
0,,none,0,12,12,3,120,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T13:00:00Z,good
0,,none,0,12,12,0,120,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T13:00:00Z,good
0,,none,0,24,24,3,238,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T13:00:00Z,good
0,,none,0,24,24,1,241,98,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T13:00:00Z,good
0,,none,0,24,24,1,243,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T13:00:00Z,good
0,,none,0,20,20,0,197,94,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T13:00:00Z,good
0,,none,0,8,8,1,81,93,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T13:00:00Z,good
0,,none,0,8,8,3,80,88,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T13:00:00Z,good
0,,none,0,16,16,2,160,91,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T14:00:00Z,good
0,,none,0,16,16,3,159,90,SITE-BR-02,Branch — Silom,3,2026-05-17T14:00:00Z,good
0,,none,0,12,12,1,120,95,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T14:00:00Z,good
0,,none,0,12,12,0,123,87,SITE-BR-04,Branch — Ladprao,3,2026-05-17T14:00:00Z,good
0,,none,0,12,12,3,117,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T14:00:00Z,good
0,,none,0,12,12,0,118,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T14:00:00Z,good
0,,none,0,24,24,3,237,98,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T14:00:00Z,good
0,,none,0,24,24,2,239,96,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T14:00:00Z,good
0,,none,1,23,24,3,238,96,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T14:00:00Z,good
0,,none,0,20,20,3,197,94,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T14:00:00Z,good
0,,none,0,8,8,2,78,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T14:00:00Z,good
0,,none,0,8,8,1,80,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T14:00:00Z,good
0,,none,0,16,16,0,159,92,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T15:00:00Z,good
0,,none,0,16,16,1,157,90,SITE-BR-02,Branch — Silom,3,2026-05-17T15:00:00Z,good
0,,none,0,12,12,1,121,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T15:00:00Z,good
0,,none,0,12,12,2,122,88,SITE-BR-04,Branch — Ladprao,3,2026-05-17T15:00:00Z,good
1,Network degradation — upstream ISP issue,warning,2,10,12,13,45,72,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T15:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,10,12,32,42,71,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T15:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,22,24,34,87,70,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T15:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,39,84,70,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T15:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,17,83,69,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T15:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,18,20,13,73,62,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T15:00:00Z,fair
0,,none,0,8,8,2,80,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T15:00:00Z,good
0,,none,0,8,8,3,78,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T15:00:00Z,good
0,,none,0,16,16,3,157,92,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T16:00:00Z,good
0,,none,0,16,16,1,157,87,SITE-BR-02,Branch — Silom,3,2026-05-17T16:00:00Z,good
0,,none,0,12,12,0,123,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T16:00:00Z,good
0,,none,0,12,12,3,118,87,SITE-BR-04,Branch — Ladprao,3,2026-05-17T16:00:00Z,good
1,Network degradation — upstream ISP issue,warning,2,10,12,26,44,74,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T16:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,10,12,17,43,74,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T16:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,22,24,35,87,69,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T16:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,39,87,68,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T16:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,27,86,67,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T16:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,3,17,20,17,68,62,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T16:00:00Z,fair
0,,none,0,8,8,0,77,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T16:00:00Z,good
0,,none,0,8,8,2,80,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T16:00:00Z,good
0,,none,0,16,16,1,161,92,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T17:00:00Z,good
0,,none,0,16,16,0,161,87,SITE-BR-02,Branch — Silom,3,2026-05-17T17:00:00Z,good
0,,none,0,12,12,0,121,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T17:00:00Z,good
0,,none,0,12,12,2,119,91,SITE-BR-04,Branch — Ladprao,3,2026-05-17T17:00:00Z,good
1,Network degradation — upstream ISP issue,warning,2,10,12,23,44,75,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T17:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,1,11,12,24,44,74,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T17:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,19,87,70,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T17:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,18,85,68,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T17:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,19,84,71,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T17:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,1,19,20,38,67,62,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T17:00:00Z,fair
0,,none,0,8,8,1,82,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T17:00:00Z,good
0,,none,0,8,8,2,77,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T17:00:00Z,good
0,,none,0,16,16,3,160,92,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T18:00:00Z,good
0,,none,0,16,16,0,162,86,SITE-BR-02,Branch — Silom,3,2026-05-17T18:00:00Z,good
0,,none,0,12,12,2,120,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T18:00:00Z,good
0,,none,0,12,12,0,118,88,SITE-BR-04,Branch — Ladprao,3,2026-05-17T18:00:00Z,good
1,Network degradation — upstream ISP issue,warning,1,11,12,31,45,71,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T18:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,1,11,12,11,42,71,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T18:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,21,86,68,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T18:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,3,21,24,26,83,70,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T18:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,22,24,31,84,71,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T18:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,18,20,15,69,62,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T18:00:00Z,fair
0,,none,0,8,8,2,82,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T18:00:00Z,good
0,,none,0,8,8,3,83,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T18:00:00Z,good
0,,none,1,15,16,1,163,89,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T19:00:00Z,good
0,,none,0,16,16,3,157,90,SITE-BR-02,Branch — Silom,3,2026-05-17T19:00:00Z,good
0,,none,0,12,12,0,119,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T19:00:00Z,good
0,,none,0,12,12,3,121,90,SITE-BR-04,Branch — Ladprao,3,2026-05-17T19:00:00Z,good
1,Network degradation — upstream ISP issue,warning,1,11,12,13,40,73,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T19:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,10,12,23,39,73,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T19:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,22,24,23,86,69,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T19:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,1,23,24,32,86,70,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T19:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,13,87,68,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T19:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,18,20,17,69,62,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T19:00:00Z,fair
0,,none,0,8,8,0,77,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T19:00:00Z,good
0,,none,0,8,8,1,82,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T19:00:00Z,good
0,,none,0,16,16,2,94,90,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T20:00:00Z,good
0,,none,0,16,16,1,93,86,SITE-BR-02,Branch — Silom,3,2026-05-17T20:00:00Z,good
0,,none,0,12,12,3,74,95,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T20:00:00Z,good
0,,none,0,12,12,1,69,87,SITE-BR-04,Branch — Ladprao,3,2026-05-17T20:00:00Z,good
0,,none,0,12,12,1,73,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T20:00:00Z,good
0,,none,0,12,12,1,72,98,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T20:00:00Z,good
0,,none,0,24,24,3,144,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T20:00:00Z,good
0,,none,0,24,24,1,146,95,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T20:00:00Z,good
0,,none,0,24,24,0,144,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T20:00:00Z,good
0,,none,0,20,20,1,123,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T20:00:00Z,good
0,,none,0,8,8,0,51,93,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T20:00:00Z,good
0,,none,0,8,8,0,46,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T20:00:00Z,good
0,,none,0,16,16,1,96,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T21:00:00Z,good
0,,none,0,16,16,3,96,86,SITE-BR-02,Branch — Silom,3,2026-05-17T21:00:00Z,good
0,,none,0,12,12,3,74,95,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T21:00:00Z,good
0,,none,0,12,12,2,74,88,SITE-BR-04,Branch — Ladprao,3,2026-05-17T21:00:00Z,good
0,,none,0,12,12,3,74,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T21:00:00Z,good
0,,none,0,12,12,3,70,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T21:00:00Z,good
0,,none,0,24,24,3,145,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T21:00:00Z,good
0,,none,0,24,24,1,144,98,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T21:00:00Z,good
0,,none,0,24,24,2,141,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T21:00:00Z,good
0,,none,0,20,20,0,122,91,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T21:00:00Z,good
0,,none,0,8,8,3,46,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T21:00:00Z,good
0,,none,0,8,8,0,45,87,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T21:00:00Z,good
0,,none,0,16,16,0,10,92,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T22:00:00Z,good
0,,none,0,16,16,3,9,88,SITE-BR-02,Branch — Silom,3,2026-05-17T22:00:00Z,good
0,,none,0,12,12,2,8,94,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T22:00:00Z,good
0,,none,0,12,12,0,6,89,SITE-BR-04,Branch — Ladprao,3,2026-05-17T22:00:00Z,good
0,,none,0,12,12,3,9,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T22:00:00Z,good
0,,none,0,12,12,2,8,98,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T22:00:00Z,good
0,,none,0,24,24,0,11,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T22:00:00Z,good
0,,none,0,24,24,3,12,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T22:00:00Z,good
0,,none,0,24,24,0,13,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T22:00:00Z,good
0,,none,0,20,20,0,7,94,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T22:00:00Z,good
0,,none,0,8,8,2,6,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T22:00:00Z,good
0,,none,0,8,8,3,7,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T22:00:00Z,good
0,,none,0,16,16,2,9,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T23:00:00Z,good
0,,none,0,16,16,2,11,87,SITE-BR-02,Branch — Silom,3,2026-05-17T23:00:00Z,good
0,,none,0,12,12,1,6,96,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T23:00:00Z,good
0,,none,0,12,12,2,7,88,SITE-BR-04,Branch — Ladprao,3,2026-05-17T23:00:00Z,good
0,,none,0,12,12,0,4,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T23:00:00Z,good
0,,none,0,12,12,0,4,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T23:00:00Z,good
0,,none,0,24,24,3,9,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T23:00:00Z,good
0,,none,0,24,24,2,14,95,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T23:00:00Z,good
0,,none,0,24,24,3,14,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T23:00:00Z,good
0,,none,0,20,20,3,7,93,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T23:00:00Z,good
0,,none,0,8,8,2,4,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T23:00:00Z,good
0,,none,1,7,8,1,4,88,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T23:00:00Z,good
0,,none,0,16,16,2,11,90,SITE-BR-01,Branch — Sukhumvit,3,2026-05-18T00:00:00Z,good
0,,none,1,15,16,3,8,88,SITE-BR-02,Branch — Silom,3,2026-05-18T00:00:00Z,good
0,,none,0,12,12,1,5,95,SITE-BR-03,Branch — Chatuchak,3,2026-05-18T00:00:00Z,good
0,,none,0,12,12,2,6,87,SITE-BR-04,Branch — Ladprao,3,2026-05-18T00:00:00Z,good
0,,none,0,12,12,2,9,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-18T00:00:00Z,good
0,,none,0,12,12,2,5,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-18T00:00:00Z,good
0,,none,0,24,24,0,9,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-18T00:00:00Z,good
0,,none,0,24,24,1,14,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-18T00:00:00Z,good
0,,none,0,24,24,0,13,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-18T00:00:00Z,good
0,,none,0,20,20,1,13,92,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-18T00:00:00Z,good
0,,none,0,8,8,3,6,95,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-18T00:00:00Z,good
0,,none,0,8,8,3,3,88,SITE-WH-02,Warehouse — Bang Na,2,2026-05-18T00:00:00Z,good
0,,none,0,16,16,3,5,89,SITE-BR-01,Branch — Sukhumvit,3,2026-05-18T01:00:00Z,good
0,,none,0,16,16,0,9,87,SITE-BR-02,Branch — Silom,3,2026-05-18T01:00:00Z,good
0,,none,0,12,12,2,9,96,SITE-BR-03,Branch — Chatuchak,3,2026-05-18T01:00:00Z,good
0,,none,0,12,12,0,7,89,SITE-BR-04,Branch — Ladprao,3,2026-05-18T01:00:00Z,good
0,,none,0,12,12,2,5,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-18T01:00:00Z,good
0,,none,0,12,12,3,6,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-18T01:00:00Z,good
